,沪铜指数,,,,沪铝指数,,,,沪锌指数,,,,沪镍指数,,,,沪铅指数,,,,铁矿指数,,,,螺纹指数,,,,热卷指数,,,,焦炭指数,,,,焦煤指数,,,,玉米指数,,,,动煤指数,,,,豆粕指数,,,,郑糖指数,,,,沪胶指数,,,,连豆指数,,,,沪银指数,,,,沪金指数,,,,胶板指数,,,,豆二指数,,,,沥青指数,,,,郑棉指数,,,,淀粉指数,,,,纤板指数,,,,玻璃指数,,,,燃油指数,,,,鸡蛋指数,,,,粳稻指数,,,,塑料指数,,,,晚稻指数,,,,甲醇指数,,,,菜油指数,,,,棕榈指数,,,,普麦指数,,,,PP指数,,,,早稻指数,,,,菜粕指数,,,,菜籽指数,,,,硅铁指数,,,,锰硅指数,,,,沪锡指数,,,,TA指数,,,,PVC指数,,,,强麦指数,,,,线材指数,,,,豆油指数,
2016-06-16,35402.9000,0.2030,,2016-06-16,11907.4000,0.2681,,2016-06-16,15596.2000,-0.7601,,2016-06-16,70584.2000,-1.1293,,2016-06-16,12799.9000,0.0259,,2016-06-16,358.3260,1.6321,,2016-06-16,2065.2600,0.3585,,2016-06-16,2248.6600,0.0354,,2016-06-16,826.5300,-0.1496,,2016-06-16,656.8970,0.4682,,2016-06-16,1598.2000,-2.0459,,2016-06-16,405.2350,-0.5201,,2016-06-16,3196.7900,-2.4389,,2016-06-16,5847.9133,0.3871,,2016-06-16,10818.6000,0.8010,,2016-06-16,3813.4700,-1.4075,,2016-06-16,3934.5500,2.1246,,2016-06-16,279.9600,1.7412,,2016-06-16,82.7860,4.4062,,2016-06-16,4070.2892,2.6826,,2016-06-16,1935.8300,-0.0150,,2016-06-16,12941.3000,1.5795,,2016-06-16,2147.3400,-3.0281,,2016-06-16,61.4000,,,2016-06-16,994.0090,-2.4275,,2016-06-16,2528.9397,-0.1740,,2016-06-16,3766.9600,-0.0146,,2016-06-16,3142.0000,0.0000,,2016-06-16,8466.6800,0.9115,,2016-06-16,2475.0000,0.0000,,2016-06-16,1885.0600,0.0935,,2016-06-16,6161.7400,-1.2620,,2016-06-16,5025.7900,-0.6568,,2016-06-16,2358.0000,0.0000,,2016-06-16,6880.9400,1.4657,,2016-06-16,2710.0000,0.8560,,2016-06-16,2613.2000,-3.5012,,2016-06-16,4139.6239,-0.8145,,2016-06-16,4098.4200,-0.3862,,2016-06-16,4648.0000,0.4322,,2016-06-16,111480.0000,-0.2926,,2016-06-16,4678.3000,0.0858,,2016-06-16,4965.4300,0.0519,,2016-06-16,2662.3900,-1.2448,,2016-06-16,2176.0000,,,2016-06-16,5974.6800,-1.4192
2016-06-17,35565.7236,0.4599,,2016-06-17,11966.1534,0.4934,,2016-06-17,15655.3150,0.3790,,2016-06-17,71621.4779,1.4696,,2016-06-17,12855.0552,0.4309,,2016-06-17,364.5414,1.7346,,2016-06-17,2066.7963,0.0744,,2016-06-17,2257.0183,0.3717,,2016-06-17,846.1132,2.3693,,2016-06-17,671.5479,2.2303,,2016-06-17,1608.4224,0.6396,,2016-06-17,414.6138,2.3144,,2016-06-17,3223.4815,0.8349,,2016-06-17,5899.2275,0.8775,,2016-06-17,11267.1418,4.1460,,2016-06-17,3845.2984,0.8346,,2016-06-17,3835.6293,-2.5142,,2016-06-17,273.2099,-2.4111,,2016-06-17,82.2483,-0.6495,,2016-06-17,4036.9719,-0.8185,,2016-06-17,1938.7533,0.1510,,2016-06-17,13456.8114,3.9835,,2016-06-17,2138.0909,-0.4307,,2016-06-17,61.4000,,,2016-06-17,1001.7563,0.7794,,2016-06-17,2472.8540,-2.2178,,2016-06-17,3815.2557,1.2821,,2016-06-17,3142.0000,0.0000,,2016-06-17,8652.8568,2.1989,,2016-06-17,2475.0000,0.0000,,2016-06-17,1908.6661,1.2523,,2016-06-17,6148.3935,-0.2166,,2016-06-17,5067.4838,0.8296,,2016-06-17,2358.0000,0.0000,,2016-06-17,7018.6791,2.0017,,2016-06-17,2678.3349,-1.1685,,2016-06-17,2651.6925,1.4730,,2016-06-17,4190.2514,1.2230,,2016-06-17,4098.4174,-0.0001,,2016-06-17,4620.0000,-0.6024,,2016-06-17,112840.3924,1.2203,,2016-06-17,4714.8786,0.7819,,2016-06-17,5023.0743,1.1609,,2016-06-17,2683.4473,0.7909,,2016-06-17,2176.0000,,,2016-06-17,6008.6769,0.5690
2016-06-20,35459.7721,-0.2979,,2016-06-20,12070.5734,0.8726,,2016-06-20,15599.8580,-0.3542,,2016-06-20,72731.5739,1.5499,,2016-06-20,12789.4540,-0.5103,,2016-06-20,361.8260,-0.7449,,2016-06-20,2055.5315,-0.5450,,2016-06-20,2232.9014,-1.0685,,2016-06-20,837.3070,-1.0408,,2016-06-20,666.1461,-0.8044,,2016-06-20,1611.0832,0.1654,,2016-06-20,418.1204,0.8458,,2016-06-20,3245.3319,0.6779,,2016-06-20,5935.7366,0.6189,,2016-06-20,11341.7252,0.6620,,2016-06-20,3848.3664,0.0798,,2016-06-20,3840.4881,0.1267,,2016-06-20,273.7606,0.2016,,2016-06-20,87.9617,6.9465,,2016-06-20,4099.2979,1.5439,,2016-06-20,2003.5580,3.3426,,2016-06-20,13546.7293,0.6682,,2016-06-20,2139.4862,0.0653,,2016-06-20,61.4000,,,2016-06-20,999.7809,-0.1972,,2016-06-20,2546.9360,2.9958,,2016-06-20,3796.7317,-0.4855,,2016-06-20,3142.0000,0.0000,,2016-06-20,8786.7913,1.5479,,2016-06-20,2475.0000,0.0000,,2016-06-20,1935.5693,1.4095,,2016-06-20,6163.6850,0.2487,,2016-06-20,5089.0665,0.4259,,2016-06-20,2358.0000,0.0000,,2016-06-20,7167.9011,2.1261,,2016-06-20,2692.0000,0.5102,,2016-06-20,2675.6279,0.9026,,2016-06-20,4174.6389,-0.3726,,2016-06-20,4109.5048,0.2705,,2016-06-20,4642.0000,0.4762,,2016-06-20,112341.9683,-0.4417,,2016-06-20,4797.8214,1.7592,,2016-06-20,5158.5779,2.6976,,2016-06-20,2684.6674,0.0455,,2016-06-20,2176.0000,,,2016-06-20,6015.3053,0.1103
2016-06-21,35553.2483,0.2636,,2016-06-21,12156.5859,0.7126,,2016-06-21,15664.4819,0.4143,,2016-06-21,72616.9649,-0.1576,,2016-06-21,12833.0505,0.3409,,2016-06-21,366.0483,1.1669,,2016-06-21,2072.5549,0.8282,,2016-06-21,2255.8749,1.0289,,2016-06-21,835.0454,-0.2701,,2016-06-21,675.7033,1.4347,,2016-06-21,1606.8458,-0.2630,,2016-06-21,430.2627,2.9040,,2016-06-21,3236.6311,-0.2681,,2016-06-21,5909.6890,-0.4388,,2016-06-21,11211.2514,-1.1504,,2016-06-21,3846.8135,-0.0404,,2016-06-21,3849.3839,0.2316,,2016-06-21,273.2096,-0.2013,,2016-06-21,91.3332,3.8329,,2016-06-21,3959.2127,-3.4173,,2016-06-21,1988.1377,-0.7696,,2016-06-21,13133.7910,-3.0483,,2016-06-21,2150.8778,0.5324,,2016-06-21,61.4000,,,2016-06-21,1021.3414,2.1565,,2016-06-21,2546.1246,-0.0319,,2016-06-21,3735.2888,-1.6183,,2016-06-21,3142.0000,0.0000,,2016-06-21,8760.8928,-0.2947,,2016-06-21,2475.0000,0.0000,,2016-06-21,1922.9744,-0.6507,,2016-06-21,6145.5374,-0.2944,,2016-06-21,5031.3711,-1.1337,,2016-06-21,2358.0000,0.0000,,2016-06-21,7252.0469,1.1739,,2016-06-21,2708.0000,0.5944,,2016-06-21,2652.4808,-0.8651,,2016-06-21,4179.6932,0.1211,,2016-06-21,4089.5944,-0.4845,,2016-06-21,4678.0000,0.7755,,2016-06-21,110978.1199,-1.2140,,2016-06-21,4698.0132,-2.0803,,2016-06-21,5210.2282,1.0013,,2016-06-21,2684.5796,-0.0033,,2016-06-21,2176.0000,,,2016-06-21,6028.8668,0.2254
2016-06-22,36232.4346,1.9103,,2016-06-22,12248.9760,0.7600,,2016-06-22,15781.7460,0.7486,,2016-06-22,72997.9479,0.5246,,2016-06-22,12870.6487,0.2930,,2016-06-22,378.3177,3.3519,,2016-06-22,2131.0387,2.8218,,2016-06-22,2308.3471,2.3260,,2016-06-22,863.6351,3.4237,,2016-06-22,699.0870,3.4606,,2016-06-22,1596.8698,-0.6208,,2016-06-22,429.6508,-0.1422,,2016-06-22,3238.5134,0.0582,,2016-06-22,5899.8301,-0.1668,,2016-06-22,11522.1383,2.7730,,2016-06-22,3861.3217,0.3771,,2016-06-22,3808.2190,-1.0694,,2016-06-22,269.6120,-1.3168,,2016-06-22,90.6521,-0.7457,,2016-06-22,4016.2980,1.4418,,2016-06-22,2040.2165,2.6195,,2016-06-22,13322.3285,1.4355,,2016-06-22,2139.6416,-0.5224,,2016-06-22,54.7000,-10.9121,,2016-06-22,1019.9038,-0.1408,,2016-06-22,2547.0858,0.0378,,2016-06-22,3752.5782,0.4629,,2016-06-22,3142.0000,0.0000,,2016-06-22,8861.7928,1.1517,,2016-06-22,2475.0000,0.0000,,2016-06-22,1929.7895,0.3544,,2016-06-22,6201.8858,0.9169,,2016-06-22,5087.5437,1.1164,,2016-06-22,2358.0000,0.0000,,2016-06-22,7327.1788,1.0360,,2016-06-22,2701.0000,-0.2585,,2016-06-22,2660.9662,0.3199,,2016-06-22,4184.0077,0.1032,,2016-06-22,4105.5227,0.3895,,2016-06-22,4622.0000,-1.1971,,2016-06-22,111726.1395,0.6740,,2016-06-22,4750.3059,1.1131,,2016-06-22,5319.3488,2.0944,,2016-06-22,2691.2385,0.2480,,2016-06-22,2176.0000,,,2016-06-22,6076.0271,0.7822
2016-06-23,36266.4127,0.0938,,2016-06-23,12240.3568,-0.0704,,2016-06-23,15812.1953,0.1929,,2016-06-23,72280.7933,-0.9824,,2016-06-23,12838.9451,-0.2463,,2016-06-23,379.5180,0.3173,,2016-06-23,2129.1552,-0.0884,,2016-06-23,2301.5340,-0.2952,,2016-06-23,868.3386,0.5446,,2016-06-23,705.1422,0.8662,,2016-06-23,1574.2480,-1.4166,,2016-06-23,433.8244,0.9714,,2016-06-23,3192.5299,-1.4199,,2016-06-23,5873.8010,-0.4412,,2016-06-23,11434.1161,-0.7639,,2016-06-23,3844.4725,-0.4364,,2016-06-23,3810.3259,0.0553,,2016-06-23,269.7640,0.0564,,2016-06-23,90.2020,-0.4965,,2016-06-23,4044.8749,0.7115,,2016-06-23,2031.3944,-0.4324,,2016-06-23,13510.0650,1.4092,,2016-06-23,2079.2891,-2.8207,,2016-06-23,54.7000,0.0000,,2016-06-23,1023.5007,0.3527,,2016-06-23,2515.5027,-1.2400,,2016-06-23,3733.6347,-0.5048,,2016-06-23,3142.0000,0.0000,,2016-06-23,8837.6988,-0.2719,,2016-06-23,2440.0000,-1.4141,,2016-06-23,1917.8431,-0.6191,,2016-06-23,6182.9007,-0.3061,,2016-06-23,5054.0971,-0.6574,,2016-06-23,2358.0000,0.0000,,2016-06-23,7306.6487,-0.2802,,2016-06-23,2696.0000,-0.1851,,2016-06-23,2618.7114,-1.5879,,2016-06-23,4164.1481,-0.4747,,2016-06-23,4085.8144,-0.4800,,2016-06-23,4644.0000,0.4760,,2016-06-23,111530.8865,-0.1748,,2016-06-23,4768.2452,0.3776,,2016-06-23,5455.0860,2.5518,,2016-06-23,2679.2414,-0.4458,,2016-06-23,2176.0000,,,2016-06-23,6054.6064,-0.3525
2016-06-24,35948.7079,-0.8760,,2016-06-24,12079.9620,-1.3104,,2016-06-24,15507.0452,-1.9298,,2016-06-24,70746.4058,-2.1228,,2016-06-24,12739.1756,-0.7771,,2016-06-24,376.5360,-0.7857,,2016-06-24,2116.5884,-0.5902,,2016-06-24,2291.8015,-0.4229,,2016-06-24,871.9283,0.4134,,2016-06-24,703.1952,-0.2761,,2016-06-24,1558.6870,-0.9885,,2016-06-24,433.7899,-0.0080,,2016-06-24,3151.3624,-1.2895,,2016-06-24,5816.0054,-0.9840,,2016-06-24,11261.0502,-1.5136,,2016-06-24,3813.6734,-0.8011,,2016-06-24,3900.2344,2.3596,,2016-06-24,282.2615,4.6328,,2016-06-24,91.5977,1.5473,,2016-06-24,4018.2980,-0.6571,,2016-06-24,1986.3341,-2.2182,,2016-06-24,13425.7034,-0.6244,,2016-06-24,2074.1258,-0.2483,,2016-06-24,54.7000,0.0000,,2016-06-24,1014.5815,-0.8714,,2016-06-24,2536.3829,0.8301,,2016-06-24,3745.1341,0.3080,,2016-06-24,3142.0000,0.0000,,2016-06-24,8881.4533,0.4951,,2016-06-24,2466.0000,1.0656,,2016-06-24,1881.9357,-1.8723,,2016-06-24,6106.1020,-1.2421,,2016-06-24,4995.6061,-1.1573,,2016-06-24,2358.0000,0.0000,,2016-06-24,7408.2395,1.3904,,2016-06-24,2661.0000,-1.2982,,2016-06-24,2616.8557,-0.0709,,2016-06-24,4162.2055,-0.0467,,2016-06-24,3998.0066,-2.1491,,2016-06-24,4650.0000,0.1292,,2016-06-24,110660.1236,-0.7807,,2016-06-24,4699.0269,-1.4517,,2016-06-24,5483.6169,0.5230,,2016-06-24,2691.7612,0.4673,,2016-06-24,2176.0000,,,2016-06-24,5976.5354,-1.2894
2016-06-27,36705.1903,2.1043,,2016-06-27,12288.8646,1.7293,,2016-06-27,15705.9486,1.2827,,2016-06-27,71940.5306,1.6879,,2016-06-27,12854.6974,0.9068,,2016-06-27,402.3692,6.8608,,2016-06-27,2256.0804,6.5904,,2016-06-27,2441.1442,6.5164,,2016-06-27,928.7699,6.5191,,2016-06-27,732.5550,4.1752,,2016-06-27,1565.7524,0.4533,,2016-06-27,436.9400,0.7262,,2016-06-27,3271.6492,3.8170,,2016-06-27,5893.9006,1.3393,,2016-06-27,11702.9048,3.9237,,2016-06-27,3901.8272,2.3115,,2016-06-27,3924.2572,0.6159,,2016-06-27,284.6632,0.8509,,2016-06-27,89.4392,-2.3565,,2016-06-27,4032.2416,0.3470,,2016-06-27,2044.7321,2.9400,,2016-06-27,13683.6735,1.9215,,2016-06-27,2090.9154,0.8095,,2016-06-27,54.7000,0.0000,,2016-06-27,1054.8254,3.9666,,2016-06-27,2577.5566,1.6233,,2016-06-27,3878.1222,3.5510,,2016-06-27,3142.0000,0.0000,,2016-06-27,9064.2601,2.0583,,2016-06-27,2466.0000,0.0000,,2016-06-27,1939.7844,3.0739,,2016-06-27,6213.9165,1.7657,,2016-06-27,5096.9917,2.0295,,2016-06-27,2358.0000,0.0000,,2016-06-27,7698.4382,3.9172,,2016-06-27,2740.0000,2.9688,,2016-06-27,2719.8881,3.9373,,2016-06-27,4234.0876,1.7270,,2016-06-27,4095.5675,2.4402,,2016-06-27,4700.0000,1.0753,,2016-06-27,112925.6501,2.0473,,2016-06-27,4801.5004,2.1807,,2016-06-27,5622.2533,2.5282,,2016-06-27,2685.0735,-0.2485,,2016-06-27,2640.0000,21.3235,,2016-06-27,6098.2544,2.0366
2016-06-28,37179.8266,1.2931,,2016-06-28,12283.9000,-0.0404,,2016-06-28,15920.6322,1.3669,,2016-06-28,72877.4957,1.3024,,2016-06-28,12897.2798,0.3313,,2016-06-28,410.0553,1.9102,,2016-06-28,2251.9774,-0.1819,,2016-06-28,2435.5056,-0.2310,,2016-06-28,928.7443,-0.0028,,2016-06-28,726.5279,-0.8228,,2016-06-28,1582.7914,1.0882,,2016-06-28,431.6227,-1.2169,,2016-06-28,3369.5155,2.9913,,2016-06-28,5954.1723,1.0226,,2016-06-28,11788.3316,0.7300,,2016-06-28,3979.0559,1.9793,,2016-06-28,3908.3300,-0.4059,,2016-06-28,283.3642,-0.4563,,2016-06-28,86.4913,-3.2960,,2016-06-28,3995.4233,-0.9131,,2016-06-28,2038.4303,-0.3082,,2016-06-28,14153.3039,3.4320,,2016-06-28,2108.1554,0.8245,,2016-06-28,54.7000,0.0000,,2016-06-28,1050.1362,-0.4445,,2016-06-28,2560.2353,-0.6720,,2016-06-28,3927.2526,1.2669,,2016-06-28,3142.0000,0.0000,,2016-06-28,9211.6696,1.6263,,2016-06-28,2466.0000,0.0000,,2016-06-28,2002.1230,3.2137,,2016-06-28,6267.9879,0.8702,,2016-06-28,5182.5974,1.6795,,2016-06-28,2358.0000,0.0000,,2016-06-28,7950.5364,3.2747,,2016-06-28,2757.0000,0.6204,,2016-06-28,2793.8643,2.7198,,2016-06-28,4238.1832,0.0967,,2016-06-28,4157.2897,1.5070,,2016-06-28,4758.0000,1.2340,,2016-06-28,112644.7584,-0.2487,,2016-06-28,4809.4031,0.1646,,2016-06-28,5651.0703,0.5126,,2016-06-28,2690.7250,0.2105,,2016-06-28,2508.0000,-5.0000,,2016-06-28,6167.8816,1.1418
2016-06-29,37185.6281,0.0156,,2016-06-29,12266.9731,-0.1378,,2016-06-29,16224.5877,1.9092,,2016-06-29,73762.9889,1.2150,,2016-06-29,12934.9590,0.2921,,2016-06-29,410.0489,-0.0016,,2016-06-29,2231.7861,-0.8966,,2016-06-29,2403.3350,-1.3209,,2016-06-29,925.2840,-0.3726,,2016-06-29,718.3853,-1.1208,,2016-06-29,1581.5426,-0.0789,,2016-06-29,438.8418,1.6725,,2016-06-29,3326.3982,-1.2796,,2016-06-29,5961.8633,0.1292,,2016-06-29,11803.3201,0.1271,,2016-06-29,3932.1941,-1.1777,,2016-06-29,4055.1904,3.7576,,2016-06-29,284.3128,0.3348,,2016-06-29,90.6806,4.8436,,2016-06-29,3980.5259,-0.3729,,2016-06-29,2076.5391,1.8695,,2016-06-29,14655.2568,3.5465,,2016-06-29,2084.4104,-1.1263,,2016-06-29,52.9500,-3.1993,,2016-06-29,1049.1411,-0.0948,,2016-06-29,2563.3012,0.1198,,2016-06-29,3958.9633,0.8075,,2016-06-29,3221.0000,2.5143,,2016-06-29,8885.0719,-3.5455,,2016-06-29,2466.0000,0.0000,,2016-06-29,2004.2505,0.1063,,2016-06-29,6242.6742,-0.4039,,2016-06-29,5140.2840,-0.8165,,2016-06-29,2358.0000,0.0000,,2016-06-29,7800.4359,-1.8879,,2016-06-29,2798.0000,1.4871,,2016-06-29,2783.4990,-0.3710,,2016-06-29,4198.7897,-0.9295,,2016-06-29,4109.5048,-1.1494,,2016-06-29,4700.0000,-1.2190,,2016-06-29,111683.9713,-0.8529,,2016-06-29,4801.6580,-0.1610,,2016-06-29,5615.4464,-0.6304,,2016-06-29,2687.8445,-0.1071,,2016-06-29,2508.0000,0.0000,,2016-06-29,6142.5484,-0.4107
2016-06-30,37528.0087,0.9207,,2016-06-30,12383.4178,0.9493,,2016-06-30,16435.3540,1.2991,,2016-06-30,75274.5131,2.0492,,2016-06-30,13180.0499,1.8948,,2016-06-30,419.5051,2.3061,,2016-06-30,2324.0771,4.1353,,2016-06-30,2496.1775,3.8631,,2016-06-30,949.6660,2.6351,,2016-06-30,725.2896,0.9611,,2016-06-30,1596.3147,0.9340,,2016-06-30,439.8028,0.2190,,2016-06-30,3360.1632,1.0151,,2016-06-30,6206.5974,4.1050,,2016-06-30,12081.1243,2.3536,,2016-06-30,3957.1422,0.6345,,2016-06-30,4063.2392,0.1985,,2016-06-30,283.0141,-0.4568,,2016-06-30,93.9500,3.6054,,2016-06-30,4072.2963,2.3055,,2016-06-30,2108.5565,1.5419,,2016-06-30,14663.8462,0.0586,,2016-06-30,2095.5300,0.5335,,2016-06-30,52.6500,-0.5666,,2016-06-30,1089.4818,3.8451,,2016-06-30,2573.9197,0.4143,,2016-06-30,3953.8289,-0.1297,,2016-06-30,3066.0000,-4.8122,,2016-06-30,8887.4835,0.0271,,2016-06-30,2466.0000,0.0000,,2016-06-30,2025.9489,1.0826,,2016-06-30,6314.6778,1.1534,,2016-06-30,5197.1167,1.1056,,2016-06-30,2358.0000,0.0000,,2016-06-30,7924.7340,1.5935,,2016-06-30,2838.0000,1.4296,,2016-06-30,2854.6351,2.5556,,2016-06-30,4311.1163,2.6752,,2016-06-30,4133.3972,0.5814,,2016-06-30,4674.0000,-0.5532,,2016-06-30,112813.8337,1.0117,,2016-06-30,4865.8519,1.3369,,2016-06-30,5663.9022,0.8629,,2016-06-30,2688.6068,0.0284,,2016-06-30,2508.0000,,,2016-06-30,6233.1288,1.4746
2016-07-01,37286.2480,-0.6442,,2016-07-01,12592.9008,1.6916,,2016-07-01,16525.7283,0.5499,,2016-07-01,75920.2663,0.8579,,2016-07-01,13279.5631,0.7550,,2016-07-01,411.8660,-1.8210,,2016-07-01,2334.2931,0.4396,,2016-07-01,2503.2434,0.2831,,2016-07-01,946.6467,-0.3179,,2016-07-01,723.1390,-0.2965,,2016-07-01,1565.6986,-1.9179,,2016-07-01,432.5720,-1.6441,,2016-07-01,3419.2240,1.7577,,2016-07-01,6107.9450,-1.5895,,2016-07-01,12031.0970,-0.4141,,2016-07-01,3950.5808,-0.1658,,2016-07-01,4229.3516,4.0882,,2016-07-01,287.1656,1.4669,,2016-07-01,93.5500,-0.4258,,2016-07-01,4207.1400,3.3112,,2016-07-01,2068.3585,-1.9064,,2016-07-01,14675.6943,0.0808,,2016-07-01,2044.4076,-2.4396,,2016-07-01,52.6500,0.0000,,2016-07-01,1115.0037,2.3426,,2016-07-01,2584.6052,0.4151,,2016-07-01,4001.7469,1.2119,,2016-07-01,3206.2877,4.5756,,2016-07-01,9033.1210,1.6387,,2016-07-01,2481.0000,0.6083,,2016-07-01,2008.3081,-0.8707,,2016-07-01,6361.2718,0.7379,,2016-07-01,5192.0998,-0.0965,,2016-07-01,2358.0000,0.0000,,2016-07-01,7863.9247,-0.7673,,2016-07-01,2852.0000,0.4933,,2016-07-01,2874.5622,0.6981,,2016-07-01,4297.7499,-0.3100,,2016-07-01,4147.3345,0.3372,,2016-07-01,4726.0000,1.1125,,2016-07-01,118046.0403,4.6379,,2016-07-01,4816.7843,-1.0084,,2016-07-01,5707.2457,0.7653,,2016-07-01,2682.0780,-0.2428,,2016-07-01,2508.0000,,,2016-07-01,6304.3520,1.1427
2016-07-04,38385.1615,2.9472,,2016-07-04,12523.2998,-0.5527,,2016-07-04,16744.9698,1.3267,,2016-07-04,79649.8263,4.9125,,2016-07-04,13470.0146,1.4342,,2016-07-04,427.8880,3.8901,,2016-07-04,2408.0804,3.1610,,2016-07-04,2561.6211,2.3321,,2016-07-04,972.6429,2.7461,,2016-07-04,735.1147,1.6561,,2016-07-04,1595.4083,1.8975,,2016-07-04,444.5903,2.7783,,2016-07-04,3418.3956,-0.0242,,2016-07-04,6202.1728,1.5427,,2016-07-04,12712.6742,5.6651,,2016-07-04,3938.9202,-0.2952,,2016-07-04,4418.3908,4.4697,,2016-07-04,292.1632,1.7403,,2016-07-04,97.1500,3.8482,,2016-07-04,3978.0345,-5.4456,,2016-07-04,2169.4767,4.8888,,2016-07-04,15380.0329,4.7994,,2016-07-04,2089.0318,2.1827,,2016-07-04,52.6500,0.0000,,2016-07-04,1124.5503,0.8562,,2016-07-04,2616.5116,1.2345,,2016-07-04,4029.3726,0.6903,,2016-07-04,3206.2877,,,2016-07-04,9409.3220,4.1647,,2016-07-04,2502.0000,0.8464,,2016-07-04,2071.1875,3.1310,,2016-07-04,6605.3793,3.8374,,2016-07-04,5309.5397,2.2619,,2016-07-04,2358.0000,0.0000,,2016-07-04,8236.5875,4.7389,,2016-07-04,2926.9119,2.6266,,2016-07-04,2883.3518,0.3058,,2016-07-04,4336.0000,0.8900,,2016-07-04,4310.8190,3.9419,,2016-07-04,4850.0000,2.6238,,2016-07-04,122797.9907,4.0255,,2016-07-04,4947.1958,2.7074,,2016-07-04,5809.4087,1.7901,,2016-07-04,2668.8189,-0.4944,,2016-07-04,2508.0000,,,2016-07-04,6469.6534,2.6220
2016-07-05,37770.0006,-1.6026,,2016-07-05,12465.3314,-0.4629,,2016-07-05,16437.3899,-1.8368,,2016-07-05,80974.7633,1.6635,,2016-07-05,13142.8127,-2.4291,,2016-07-05,430.5650,0.6256,,2016-07-05,2389.1343,-0.7868,,2016-07-05,2526.7352,-1.3619,,2016-07-05,948.7458,-2.4569,,2016-07-05,724.0469,-1.5056,,2016-07-05,1550.2033,-2.8334,,2016-07-05,439.5302,-1.1381,,2016-07-05,3325.9910,-2.7032,,2016-07-05,6128.9659,-1.1803,,2016-07-05,12451.5513,-2.0540,,2016-07-05,3893.8608,-1.1440,,2016-07-05,4426.3007,0.1790,,2016-07-05,290.8113,-0.4627,,2016-07-05,95.9000,-1.2867,,2016-07-05,4151.4902,4.3603,,2016-07-05,2065.5690,-4.7895,,2016-07-05,14957.1250,-2.7497,,2016-07-05,2026.9965,-2.9696,,2016-07-05,50.0500,-4.9383,,2016-07-05,1127.3031,0.2448,,2016-07-05,2620.3012,0.1448,,2016-07-05,4055.3618,0.6450,,2016-07-05,3206.2877,0.0000,,2016-07-05,9488.8478,0.8452,,2016-07-05,2629.0000,5.0759,,2016-07-05,2008.3898,-3.0320,,2016-07-05,6592.3780,-0.1968,,2016-07-05,5249.8533,-1.1241,,2016-07-05,2358.0000,0.0000,,2016-07-05,8221.6583,-0.1813,,2016-07-05,2882.3850,-1.5213,,2016-07-05,2771.7774,-3.8696,,2016-07-05,4333.0000,-0.0692,,2016-07-05,4131.6656,-4.1559,,2016-07-05,4658.0000,-3.9588,,2016-07-05,120383.2024,-1.9665,,2016-07-05,4892.9794,-1.0959,,2016-07-05,5747.2839,-1.0694,,2016-07-05,2639.5302,-1.0974,,2016-07-05,2508.0000,,,2016-07-05,6404.3642,-1.0092
2016-07-06,37394.9466,-0.9930,,2016-07-06,12473.6371,0.0666,,2016-07-06,16413.0680,-0.1480,,2016-07-06,78413.9119,-3.1625,,2016-07-06,13009.9008,-1.0113,,2016-07-06,417.1456,-3.1167,,2016-07-06,2361.1217,-1.1725,,2016-07-06,2512.8728,-0.5486,,2016-07-06,936.6039,-1.2798,,2016-07-06,726.2259,0.3009,,2016-07-06,1529.3832,-1.3431,,2016-07-06,430.8432,-1.9764,,2016-07-06,3214.4285,-3.3543,,2016-07-06,6135.5244,0.1070,,2016-07-06,11735.8075,-5.7482,,2016-07-06,3802.9557,-2.3346,,2016-07-06,4510.5018,1.9023,,2016-07-06,296.7133,2.0295,,2016-07-06,95.3500,-0.5735,,2016-07-06,4149.9277,-0.0376,,2016-07-06,1982.0738,-4.0422,,2016-07-06,14829.0442,-0.8563,,2016-07-06,2005.8000,-1.0457,,2016-07-06,50.0500,0.0000,,2016-07-06,1095.5100,-2.8203,,2016-07-06,2613.7585,-0.2497,,2016-07-06,4091.3405,0.8872,,2016-07-06,3206.2877,0.0000,,2016-07-06,9359.8935,-1.3590,,2016-07-06,2629.0000,,,2016-07-06,1974.5017,-1.6873,,2016-07-06,6348.6446,-3.6972,,2016-07-06,5063.3897,-3.5518,,2016-07-06,2358.0000,0.0000,,2016-07-06,8181.0665,-0.4937,,2016-07-06,2831.9355,-1.7503,,2016-07-06,2677.5256,-3.4004,,2016-07-06,4330.0000,-0.0692,,2016-07-06,4059.7288,-1.7411,,2016-07-06,4654.0000,-0.0859,,2016-07-06,117337.6415,-2.5299,,2016-07-06,4789.4515,-2.1158,,2016-07-06,5691.0184,-0.9790,,2016-07-06,2625.6964,-0.5241,,2016-07-06,2508.0000,,,2016-07-06,6182.4700,-3.4647
