YM;ZT;ZM;LW;X;SL;L;LD;J;ZL;J;TA;PVC;DY
2125.84 ;5118.53 ;12429.81 ;2075.76 ;14791.46 ;8912.56 ;12137.85 ;4390.21 ;235.48 ;4676.54 ;12089.02 ;4676.59 ;5256.25 ;5661.11 
2127.62 ;5294.00 ;12656.32 ;2098.56 ;14970.07 ;8913.91 ;12139.03 ;4347.91 ;234.28 ;4631.16 ;12257.84 ;4772.56 ;5306.40 ;5605.43 
2120.18 ;5270.46 ;12608.18 ;2091.32 ;14866.99 ;8898.40 ;12117.81 ;4363.92 ;232.88 ;4592.50 ;12083.19 ;4695.24 ;5298.23 ;5532.04 
2137.49 ;5357.39 ;12674.30 ;2066.12 ;14888.35 ;8700.48 ;12076.42 ;4377.86 ;232.89 ;4613.94 ;11956.78 ;4694.80 ;5252.28 ;5586.53 
2140.78 ;5312.83 ;12622.12 ;2056.43 ;14671.41 ;8545.07 ;12005.81 ;4321.44 ;232.49 ;4576.00 ;11856.32 ;4669.59 ;5231.88 ;5541.02 
2133.93 ;5321.01 ;12759.34 ;2050.51 ;14665.44 ;8555.34 ;11967.02 ;4329.16 ;233.60 ;4554.38 ;11909.13 ;4702.93 ;5234.71 ;5562.97 
2104.38 ;5275.73 ;12675.61 ;2032.09 ;14718.95 ;8458.73 ;12045.88 ;4291.58 ;237.01 ;4458.21 ;11747.06 ;4610.99 ;5207.27 ;5524.49 
2061.66 ;5280.49 ;12568.97 ;2025.35 ;14680.45 ;8452.51 ;11996.96 ;4296.75 ;240.87 ;4446.36 ;11877.77 ;4569.80 ;5169.05 ;5569.90 
2044.00 ;5065.59 ;12493.94 ;1938.03 ;14313.12 ;8139.08 ;11833.10 ;4213.07 ;240.07 ;4283.43 ;11181.30 ;4421.21 ;5055.61 ;5350.18 
2066.84 ;5091.00 ;12436.08 ;1937.62 ;14347.26 ;8245.50 ;11871.85 ;4226.76 ;239.57 ;4132.98 ;11146.15 ;4240.62 ;5052.70 ;5213.98 
2060.13 ;5101.22 ;12382.18 ;1942.43 ;14423.37 ;8229.52 ;11858.00 ;4223.00 ;236.88 ;4150.46 ;11051.66 ;4254.98 ;5047.92 ;5259.20 
2048.37 ;5157.60 ;12470.71 ;1971.35 ;14417.55 ;8482.36 ;11881.06 ;4233.61 ;234.83 ;4201.89 ;11309.18 ;4408.07 ;5114.51 ;5328.77 
2040.41 ;5242.89 ;12431.03 ;1978.25 ;14644.76 ;8620.73 ;11932.75 ;4172.96 ;235.34 ;4312.35 ;11453.80 ;4489.09 ;5127.85 ;5413.82 
1960.37 ;5196.02 ;12382.94 ;1954.41 ;14683.71 ;8518.00 ;11888.94 ;4179.18 ;235.64 ;4285.35 ;11323.69 ;4459.25 ;5079.31 ;5378.36 
1965.13 ;5110.13 ;12477.59 ;1963.76 ;14697.90 ;8584.40 ;11812.28 ;4208.71 ;236.83 ;4334.91 ;11344.61 ;4576.34 ;5097.08 ;5391.36 
1965.95 ;5139.19 ;12503.03 ;1955.84 ;14814.56 ;8570.07 ;11847.58 ;4217.13 ;236.69 ;4272.58 ;11126.08 ;4551.31 ;5032.92 ;5359.15 
1956.70 ;5217.97 ;12525.06 ;1922.28 ;14778.49 ;8475.12 ;11889.79 ;4155.58 ;232.86 ;4242.43 ;11322.76 ;4553.34 ;5041.58 ;5323.27 
1971.18 ;5253.43 ;12512.35 ;1949.67 ;14638.63 ;8420.83 ;11901.27 ;4175.69 ;232.38 ;4308.67 ;11511.25 ;4521.89 ;5047.10 ;5394.79 
1956.11 ;5258.81 ;12576.54 ;1951.45 ;14920.63 ;8538.80 ;12055.66 ;4152.90 ;233.02 ;4343.45 ;11560.40 ;4548.43 ;5045.90 ;5405.45 
1959.21 ;5458.07 ;12618.54 ;1959.38 ;14914.18 ;8632.73 ;11999.63 ;4186.73 ;229.92 ;4363.01 ;11696.26 ;4638.22 ;5049.30 ;5430.56 
1957.43 ;5460.58 ;12580.40 ;1948.13 ;14939.53 ;8598.82 ;12035.52 ;4200.37 ;229.70 ;4365.26 ;11800.75 ;4682.18 ;5036.01 ;5414.97 
1943.55 ;5461.57 ;12551.45 ;1934.00 ;14701.83 ;8490.93 ;12008.23 ;4175.66 ;229.36 ;4367.79 ;11616.90 ;4648.21 ;5026.78 ;5413.35 
1938.43 ;5433.10 ;12547.50 ;1914.83 ;14378.92 ;8466.02 ;11882.47 ;4171.58 ;229.41 ;4321.83 ;11447.62 ;4570.31 ;4973.36 ;5387.21 
1945.64 ;5464.65 ;12508.82 ;1938.23 ;14432.46 ;8484.06 ;11946.24 ;4197.75 ;229.41 ;4344.34 ;11729.52 ;4669.49 ;4985.90 ;5394.10 
1927.98 ;5451.47 ;12474.74 ;1931.25 ;14439.86 ;8407.68 ;11969.77 ;4182.20 ;232.03 ;4309.60 ;11651.93 ;4663.01 ;4965.83 ;5363.57 
1858.04 ;5392.75 ;12436.78 ;1926.88 ;14288.74 ;8325.27 ;12020.00 ;4159.94 ;233.38 ;4297.79 ;11561.90 ;4616.33 ;4965.38 ;5354.87 
1872.48 ;5443.28 ;12429.88 ;1908.65 ;13665.42 ;8417.10 ;11906.94 ;4130.11 ;235.79 ;4325.90 ;11642.65 ;4636.70 ;4928.57 ;5359.16 
1858.26 ;5452.41 ;12409.58 ;1896.26 ;13511.29 ;8358.42 ;11879.63 ;4101.34 ;234.54 ;4313.22 ;11504.06 ;4593.37 ;4907.40 ;5307.46 
1862.62 ;5493.99 ;12519.00 ;1905.62 ;13587.03 ;8450.47 ;11800.41 ;4093.88 ;233.70 ;4324.46 ;11492.01 ;4619.25 ;4912.40 ;5279.61 
1861.01 ;5552.23 ;12558.22 ;1895.68 ;13768.44 ;8394.15 ;11798.72 ;4077.12 ;235.61 ;4418.14 ;11498.51 ;4591.85 ;4921.24 ;5310.14 
1864.36 ;5525.74 ;12368.25 ;1893.07 ;13640.33 ;8281.62 ;11828.74 ;4064.23 ;237.31 ;4501.31 ;11658.71 ;4570.56 ;4889.00 ;5385.23 
1857.26 ;5571.30 ;12141.57 ;1861.73 ;13475.93 ;8181.08 ;11744.98 ;4050.68 ;234.87 ;4524.31 ;11579.21 ;4478.23 ;4901.23 ;5420.12 
1835.63 ;5511.83 ;12181.63 ;1836.51 ;13446.53 ;8151.09 ;11664.24 ;4108.04 ;232.38 ;4449.47 ;11268.52 ;4497.52 ;4872.20 ;5344.27 
1830.34 ;5582.10 ;12255.65 ;1826.19 ;13820.98 ;8215.63 ;11680.23 ;4089.11 ;231.12 ;4511.29 ;11290.61 ;4518.13 ;4879.12 ;5385.40 
1829.58 ;5627.02 ;12240.22 ;1832.65 ;13622.08 ;8326.03 ;11493.97 ;3938.12 ;235.03 ;4510.04 ;11398.19 ;4686.67 ;4881.75 ;5423.35 
1829.80 ;5648.88 ;12178.23 ;1860.35 ;14299.65 ;8579.26 ;11604.58 ;3924.18 ;235.20 ;4547.00 ;11857.00 ;4784.91 ;4957.61 ;5497.85 
1822.11 ;5621.85 ;12141.20 ;1854.90 ;14679.09 ;8546.76 ;11616.23 ;3990.22 ;238.45 ;4628.47 ;11813.52 ;4806.19 ;4966.43 ;5602.49 
1800.88 ;5626.77 ;12156.45 ;1846.17 ;14555.78 ;8507.13 ;11502.90 ;3982.18 ;236.65 ;4692.79 ;11830.81 ;4734.64 ;4928.43 ;5621.93 
1825.62 ;5626.98 ;12178.21 ;1836.82 ;14448.79 ;8361.35 ;11343.52 ;4002.02 ;240.55 ;4665.68 ;11719.51 ;4719.26 ;4898.51 ;5609.16 
1830.57 ;5646.70 ;12004.37 ;1840.94 ;14520.92 ;8355.66 ;11302.62 ;3997.92 ;241.87 ;4690.30 ;11732.23 ;4717.20 ;4906.41 ;5621.75 
1839.70 ;5572.82 ;11901.32 ;1835.81 ;14379.87 ;8302.56 ;11203.02 ;3951.86 ;241.18 ;4650.92 ;11620.10 ;4697.72 ;4883.78 ;5604.01 
1826.40 ;5544.00 ;11790.09 ;1814.88 ;14248.38 ;8250.43 ;11105.42 ;3938.38 ;240.43 ;4597.02 ;11381.63 ;4678.26 ;4876.62 ;5560.47 
1819.87 ;5582.39 ;11827.46 ;1808.70 ;14210.08 ;8295.77 ;11019.05 ;3925.31 ;240.21 ;4551.06 ;11398.09 ;4659.60 ;4885.52 ;5509.58 
1827.38 ;5598.60 ;11791.40 ;1807.64 ;14211.59 ;8236.57 ;10828.75 ;3908.24 ;240.47 ;4576.07 ;11170.63 ;4618.03 ;4832.18 ;5531.31 
1826.38 ;5592.75 ;11864.40 ;1806.41 ;14000.55 ;8339.83 ;10721.92 ;3956.75 ;239.72 ;4652.45 ;11235.60 ;4673.07 ;4838.64 ;5629.94 
1826.93 ;5588.67 ;11883.09 ;1801.74 ;14167.12 ;8279.55 ;10635.75 ;3951.42 ;241.20 ;4591.00 ;11332.28 ;4711.94 ;4830.65 ;5560.76 
1844.94 ;5524.54 ;11855.69 ;1797.42 ;14147.30 ;8152.30 ;10473.91 ;3892.00 ;239.00 ;4498.12 ;10995.17 ;4679.07 ;4803.93 ;5505.19 
1856.44 ;5548.26 ;11912.54 ;1803.46 ;14203.89 ;8193.90 ;10536.09 ;3886.72 ;239.50 ;4500.52 ;10837.57 ;4578.80 ;4780.89 ;5525.46 
1841.26 ;5556.89 ;11888.04 ;1794.30 ;14080.51 ;8179.22 ;10314.23 ;3852.39 ;241.22 ;4473.15 ;10869.35 ;4574.89 ;4733.69 ;5477.07 
1843.33 ;5528.30 ;11879.89 ;1796.87 ;14102.58 ;8184.16 ;10359.22 ;3852.98 ;238.67 ;4474.43 ;10947.67 ;4632.89 ;4728.74 ;5487.33 
1833.30 ;5491.96 ;11914.52 ;1788.22 ;13739.49 ;8149.10 ;10368.91 ;3849.14 ;235.62 ;4449.70 ;10839.70 ;4644.83 ;4692.02 ;5486.35 
1839.84 ;5482.23 ;11949.25 ;1791.54 ;13774.07 ;8182.49 ;10330.57 ;3850.06 ;234.51 ;4489.81 ;10919.45 ;4734.19 ;4666.05 ;5517.55 
1857.72 ;5483.20 ;11898.54 ;1777.58 ;13704.91 ;8119.35 ;10383.98 ;3850.90 ;233.61 ;4392.94 ;10612.18 ;4673.08 ;4612.06 ;5471.69 
1856.66 ;5547.38 ;11915.09 ;1779.51 ;13786.57 ;8205.82 ;10520.99 ;3876.10 ;230.38 ;4441.64 ;10700.15 ;4713.63 ;4588.45 ;5553.56 
1859.54 ;5489.41 ;11836.98 ;1776.81 ;13540.20 ;7908.18 ;10571.28 ;3858.25 ;228.51 ;4427.77 ;10527.80 ;4638.94 ;4579.12 ;5551.67 
1866.84 ;5454.90 ;11792.88 ;1788.32 ;13569.21 ;7953.46 ;10559.97 ;3867.78 ;228.99 ;4337.68 ;10555.03 ;4733.45 ;4617.90 ;5478.46 
1897.82 ;5458.23 ;11896.76 ;1795.82 ;13533.89 ;7879.39 ;10568.51 ;3850.88 ;225.84 ;4340.91 ;10525.51 ;4735.64 ;4586.33 ;5480.13 
1851.94 ;5385.94 ;11946.97 ;1790.36 ;13235.49 ;7838.70 ;10301.86 ;3839.79 ;226.03 ;4327.30 ;10735.36 ;4706.02 ;4606.76 ;5490.92 
1848.02 ;5396.44 ;11916.40 ;1770.79 ;12809.53 ;7808.19 ;10060.02 ;3846.62 ;226.19 ;4253.07 ;10590.78 ;4607.47 ;4619.76 ;5387.00 
1869.70 ;5420.90 ;11925.07 ;1763.39 ;13040.53 ;7784.07 ;10145.21 ;3866.49 ;225.43 ;4273.02 ;10638.17 ;4607.76 ;4633.36 ;5398.42 
1866.08 ;5423.78 ;11998.24 ;1760.02 ;12968.58 ;7635.74 ;10158.04 ;3866.15 ;224.52 ;4263.26 ;10714.99 ;4591.78 ;4578.37 ;5401.96 
1856.43 ;5411.38 ;11984.05 ;1756.64 ;12903.32 ;7598.87 ;10110.09 ;3764.28 ;227.82 ;4240.48 ;10386.13 ;4506.32 ;4569.48 ;5359.70 
1873.64 ;5410.00 ;12102.69 ;1753.90 ;12623.80 ;7673.33 ;10064.02 ;3756.84 ;223.83 ;4267.60 ;10398.30 ;4495.62 ;4608.99 ;5395.11 
1871.41 ;5321.63 ;12087.63 ;1735.83 ;12445.34 ;7559.45 ;10026.69 ;3767.19 ;222.56 ;4244.40 ;10353.53 ;4508.22 ;4567.19 ;5368.73 
1857.65 ;5331.74 ;11968.66 ;1707.14 ;12041.59 ;7465.66 ;9835.97 ;3702.57 ;223.83 ;4208.15 ;10161.79 ;4488.84 ;4497.65 ;5330.50 
1839.45 ;5367.81 ;12029.09 ;1697.34 ;12497.39 ;7265.19 ;9915.22 ;3701.12 ;225.39 ;4224.36 ;10149.51 ;4543.86 ;4464.24 ;5405.82 
1850.12 ;5490.71 ;11959.58 ;1659.45 ;12283.27 ;7305.58 ;9839.22 ;3735.69 ;222.54 ;4219.43 ;9905.83 ;4466.84 ;4454.39 ;5409.33 
1852.69 ;5560.50 ;11988.72 ;1668.65 ;12773.96 ;7525.75 ;9740.70 ;3771.51 ;222.74 ;4347.38 ;9967.14 ;4568.23 ;4618.41 ;5578.83 
1864.00 ;5574.35 ;11946.64 ;1674.19 ;12771.51 ;7590.87 ;9829.40 ;3752.75 ;224.60 ;4350.82 ;10185.20 ;4625.52 ;4597.06 ;5578.83 
1867.78 ;5588.90 ;11925.71 ;1677.15 ;13143.42 ;7721.18 ;10157.07 ;3778.14 ;223.29 ;4440.16 ;10379.26 ;4614.49 ;4621.93 ;5628.03 
1891.90 ;5556.23 ;11795.17 ;1655.73 ;12969.82 ;7672.66 ;10352.98 ;3758.91 ;222.72 ;4518.98 ;10259.71 ;4565.00 ;4558.59 ;5659.86 
1887.40 ;5519.10 ;11805.33 ;1624.40 ;12821.57 ;7693.51 ;10046.09 ;3780.28 ;219.04 ;4486.75 ;10130.76 ;4524.24 ;4520.69 ;5605.63 
1879.31 ;5545.07 ;11800.40 ;1629.16 ;12759.26 ;7714.64 ;10103.38 ;3786.74 ;223.95 ;4533.64 ;10350.94 ;4538.46 ;4532.12 ;5664.63 
1884.98 ;5598.06 ;11823.19 ;1654.94 ;12561.96 ;7646.40 ;10186.41 ;3760.69 ;222.77 ;4576.83 ;10548.17 ;4532.27 ;4564.17 ;5705.28 
1890.34 ;5561.53 ;11692.93 ;1631.32 ;12470.60 ;7634.22 ;10175.84 ;3797.74 ;219.90 ;4551.40 ;10391.08 ;4514.88 ;4545.60 ;5691.65 
1883.01 ;5509.35 ;11695.04 ;1641.98 ;12592.83 ;7613.62 ;10279.79 ;3789.44 ;221.84 ;4571.88 ;10365.12 ;4523.54 ;4509.49 ;5685.38 
1855.92 ;5559.67 ;11755.34 ;1662.13 ;12829.40 ;7618.43 ;10307.56 ;3801.52 ;227.43 ;4705.62 ;10597.84 ;4464.57 ;4529.84 ;5774.03 
1856.01 ;5501.85 ;11596.45 ;1648.91 ;12534.16 ;7313.57 ;10352.18 ;3752.01 ;225.21 ;4614.20 ;10390.61 ;4312.51 ;4480.74 ;5666.22 
1858.20 ;5456.85 ;11619.19 ;1650.88 ;12642.42 ;7432.35 ;10490.09 ;3743.46 ;226.20 ;4573.04 ;10389.77 ;4366.93 ;4526.48 ;5589.20 
1871.51 ;5443.86 ;11409.68 ;1642.48 ;12559.26 ;7485.92 ;10399.41 ;3736.95 ;225.61 ;4598.11 ;10163.18 ;4330.62 ;4542.57 ;5578.01 
1871.19 ;5540.35 ;11558.16 ;1652.52 ;12888.64 ;7523.99 ;10676.44 ;3737.58 ;225.82 ;4678.57 ;10396.46 ;4338.17 ;4576.72 ;5592.60 
1871.02 ;5554.41 ;11579.64 ;1659.98 ;12890.65 ;7536.31 ;10613.03 ;3691.82 ;226.81 ;4664.22 ;10387.55 ;4309.39 ;4570.33 ;5585.40 
1878.62 ;5545.72 ;11523.71 ;1655.86 ;12724.22 ;7475.90 ;10517.74 ;3668.04 ;224.74 ;4641.45 ;10294.30 ;4329.83 ;4558.50 ;5571.23 
1876.03 ;5541.45 ;11579.63 ;1671.26 ;12625.37 ;7518.16 ;10496.96 ;3693.88 ;225.25 ;4626.43 ;10334.75 ;4351.64 ;4568.92 ;5558.02 
1881.20 ;5539.98 ;11502.74 ;1678.56 ;12548.01 ;7485.57 ;10523.01 ;3713.53 ;225.85 ;4534.78 ;10273.96 ;4341.61 ;4574.24 ;5517.71 
1896.67 ;5558.17 ;11512.36 ;1713.12 ;12642.85 ;7659.00 ;10662.59 ;3733.88 ;224.20 ;4545.70 ;10420.79 ;4370.14 ;4620.94 ;5543.41 
1903.84 ;5678.21 ;11634.74 ;1752.51 ;12866.81 ;7716.24 ;10803.08 ;3754.28 ;227.25 ;4668.18 ;10820.11 ;4420.88 ;4730.96 ;5626.41 
1881.95 ;5656.26 ;11586.29 ;1736.75 ;12811.97 ;7812.08 ;10784.68 ;3716.61 ;228.75 ;4687.43 ;10742.08 ;4423.00 ;4783.90 ;5634.94 
1875.68 ;5629.12 ;11476.11 ;1723.59 ;12904.01 ;7852.67 ;10842.67 ;3722.52 ;227.70 ;4703.62 ;10711.40 ;4403.29 ;4757.82 ;5629.12 
1869.92 ;5620.40 ;11455.90 ;1731.03 ;12984.64 ;7817.67 ;10891.84 ;3710.17 ;227.95 ;4669.55 ;10633.92 ;4407.32 ;4880.43 ;5626.43 
1855.20 ;5643.03 ;11521.60 ;1742.59 ;13130.46 ;7847.33 ;10896.63 ;3678.11 ;228.35 ;4711.42 ;10668.02 ;4423.48 ;4840.40 ;5642.27 
1802.48 ;5595.95 ;11484.83 ;1745.54 ;12919.33 ;7746.51 ;10573.69 ;3605.64 ;227.65 ;4627.60 ;10412.31 ;4369.21 ;4756.66 ;5587.19 
1822.00 ;5650.00 ;11493.19 ;1784.29 ;13125.77 ;7830.42 ;10718.11 ;3615.56 ;228.30 ;4788.77 ;10563.64 ;4420.82 ;4857.47 ;5663.06 
1838.57 ;5647.68 ;11455.36 ;1782.60 ;13385.50 ;7941.25 ;10792.72 ;3620.34 ;228.15 ;4851.91 ;10642.30 ;4463.09 ;4844.40 ;5715.35 
1842.44 ;5685.12 ;11411.38 ;1786.22 ;13427.89 ;7965.81 ;10843.63 ;3605.93 ;226.05 ;4862.23 ;10559.12 ;4457.85 ;4844.34 ;5719.87 
1836.42 ;5632.85 ;11289.15 ;1779.04 ;13160.03 ;7953.01 ;10648.03 ;3585.77 ;228.20 ;4798.81 ;10199.74 ;4436.28 ;4816.16 ;5652.99 
1852.14 ;5621.30 ;11218.99 ;1790.09 ;13326.64 ;7973.15 ;10767.15 ;3594.33 ;230.30 ;4832.14 ;10205.49 ;4484.44 ;4807.60 ;5695.02 
1863.14 ;5571.76 ;11290.11 ;1776.70 ;13067.97 ;7891.27 ;10686.18 ;3570.87 ;231.40 ;4724.29 ;10082.47 ;4463.67 ;4780.78 ;5613.03 
1842.59 ;5564.43 ;11266.59 ;1774.55 ;12884.75 ;7813.82 ;10673.56 ;3571.46 ;236.60 ;4730.76 ;10081.96 ;4419.89 ;4689.79 ;5617.27 
1832.07 ;5593.03 ;11261.88 ;1760.60 ;12885.97 ;7818.80 ;10746.61 ;3582.02 ;236.81 ;4726.58 ;10087.21 ;4423.54 ;4658.87 ;5616.33 
1820.78 ;5501.59 ;11249.64 ;1758.87 ;12831.25 ;7760.66 ;10802.38 ;3557.31 ;237.46 ;4696.49 ;9735.26 ;4378.73 ;4595.08 ;5570.75 
1822.24 ;5482.30 ;11236.04 ;1740.98 ;12374.26 ;7779.76 ;10580.06 ;3558.63 ;234.62 ;4631.39 ;9653.86 ;4245.40 ;4586.40 ;5524.85 
1818.14 ;5496.24 ;11258.46 ;1740.63 ;12493.86 ;7705.04 ;10600.88 ;3584.34 ;232.27 ;4638.99 ;9875.23 ;4252.24 ;4620.26 ;5534.59 
1809.20 ;5490.30 ;11253.02 ;1759.03 ;12619.69 ;7695.65 ;10695.41 ;3562.25 ;234.07 ;4651.45 ;9904.86 ;4259.58 ;4644.70 ;5524.78 
1815.26 ;5456.79 ;11164.68 ;1777.81 ;12535.79 ;7717.30 ;10652.17 ;3558.24 ;232.62 ;4673.68 ;9820.13 ;4252.09 ;4605.65 ;5529.95 
1818.65 ;5519.32 ;11107.38 ;1827.38 ;12689.50 ;7927.64 ;10730.35 ;3568.63 ;233.52 ;4714.50 ;10153.33 ;4248.94 ;4647.36 ;5577.32 
1807.02 ;5558.11 ;11148.34 ;1839.74 ;12834.66 ;8176.94 ;10811.02 ;3603.10 ;233.22 ;4728.83 ;10356.84 ;4326.45 ;4731.86 ;5613.08 
1807.70 ;5509.42 ;11241.38 ;1818.09 ;12727.11 ;8116.23 ;10714.08 ;3573.38 ;233.82 ;4651.93 ;10277.21 ;4263.12 ;4707.36 ;5568.61 
1804.85 ;5479.91 ;11194.70 ;1808.27 ;12632.28 ;8116.22 ;10677.41 ;3564.89 ;236.27 ;4580.01 ;10214.13 ;4283.49 ;4692.93 ;5526.24 
1809.62 ;5514.45 ;11230.38 ;1822.55 ;12797.46 ;8129.79 ;10803.43 ;3581.03 ;235.23 ;4649.05 ;10399.04 ;4345.92 ;4766.96 ;5587.10 
1810.54 ;5475.98 ;11240.71 ;1838.99 ;12770.80 ;8116.03 ;10716.64 ;3559.75 ;235.83 ;4676.46 ;10336.43 ;4345.31 ;4823.15 ;5584.42 
1811.49 ;5483.90 ;11217.96 ;1843.94 ;12805.82 ;8245.39 ;10720.06 ;3536.68 ;238.93 ;4705.66 ;10190.53 ;4319.44 ;4779.40 ;5602.00 
1820.76 ;5504.28 ;11251.62 ;1860.56 ;13103.47 ;8368.35 ;10802.81 ;3539.31 ;239.39 ;4762.05 ;10409.55 ;4352.40 ;4808.86 ;5633.14 
1803.51 ;5473.91 ;11206.75 ;1815.06 ;12995.26 ;8313.26 ;10765.19 ;3504.76 ;238.85 ;4750.64 ;10217.03 ;4319.16 ;4807.14 ;5622.77 
1780.59 ;5429.45 ;11169.74 ;1814.15 ;13089.61 ;8304.48 ;10760.54 ;3495.13 ;238.35 ;4716.31 ;10245.51 ;4370.23 ;4855.32 ;5575.81 
1781.99 ;5410.99 ;11113.43 ;1819.02 ;13167.76 ;8268.36 ;10652.53 ;3496.64 ;239.95 ;4730.39 ;10228.50 ;4344.44 ;4851.50 ;5603.37 
1783.35 ;5425.65 ;11169.08 ;1814.97 ;13328.49 ;8349.83 ;10686.47 ;3491.34 ;240.60 ;4788.92 ;10240.21 ;4345.09 ;4862.94 ;5652.44 
1791.23 ;5429.69 ;11068.44 ;1825.24 ;13470.78 ;8369.76 ;10722.34 ;3496.21 ;241.50 ;4776.90 ;10191.47 ;4329.85 ;4873.07 ;5633.82 
1799.61 ;5456.58 ;10955.59 ;1850.39 ;13929.94 ;8563.16 ;10911.91 ;3467.52 ;244.00 ;4802.03 ;10369.47 ;4403.12 ;4928.95 ;5668.23 
1788.90 ;5478.25 ;10856.04 ;1842.37 ;13819.63 ;8555.67 ;10825.02 ;3451.87 ;245.96 ;4840.05 ;10244.61 ;4415.02 ;4912.37 ;5711.20 
1798.71 ;5446.24 ;10682.00 ;1870.89 ;13803.12 ;8505.05 ;10894.87 ;3428.48 ;256.22 ;4992.27 ;10561.31 ;4442.43 ;4953.38 ;5794.38 
1795.44 ;5398.66 ;10743.11 ;1864.09 ;13660.03 ;8486.00 ;11059.70 ;3440.87 ;253.18 ;4983.39 ;10570.96 ;4438.23 ;4972.25 ;5769.92 
1778.38 ;5359.74 ;10748.07 ;1860.13 ;13558.54 ;8386.76 ;11010.58 ;3453.19 ;255.13 ;4958.19 ;10486.15 ;4406.34 ;4898.69 ;5735.97 
1784.39 ;5360.78 ;10773.60 ;1868.21 ;13617.18 ;8430.63 ;10993.74 ;3449.46 ;254.93 ;4985.82 ;10521.32 ;4427.90 ;4940.80 ;5756.43 
1751.27 ;5406.40 ;10687.26 ;1889.39 ;13916.26 ;8689.16 ;11088.52 ;3457.44 ;258.10 ;5023.46 ;10681.77 ;4451.87 ;5061.70 ;5770.66 
1712.81 ;5398.47 ;10690.79 ;1948.45 ;14223.88 ;8612.82 ;11245.41 ;3501.38 ;256.31 ;5059.37 ;10781.68 ;4454.19 ;5078.11 ;5780.83 
1711.16 ;5439.89 ;10624.31 ;1919.96 ;14144.15 ;8610.71 ;11256.87 ;3497.31 ;256.41 ;4999.80 ;10731.01 ;4445.32 ;5113.57 ;5745.00 
1668.63 ;5491.34 ;10452.69 ;1919.56 ;13962.06 ;8669.24 ;11183.74 ;3476.24 ;258.57 ;4897.11 ;10666.87 ;4432.26 ;5090.88 ;5677.64 
1659.75 ;5470.04 ;10281.08 ;1916.23 ;14102.66 ;8703.99 ;11273.19 ;3466.92 ;261.64 ;4917.03 ;10627.10 ;4435.22 ;5145.08 ;5672.53 
1635.66 ;5479.37 ;10205.21 ;1909.62 ;13973.99 ;8636.08 ;11290.22 ;3482.38 ;262.03 ;4922.39 ;10445.81 ;4369.36 ;5134.73 ;5676.45 
1616.08 ;5403.32 ;10113.53 ;1952.09 ;14085.15 ;8696.70 ;11300.97 ;3451.87 ;259.57 ;4938.60 ;10404.42 ;4393.35 ;5123.47 ;5694.53 
1656.12 ;5419.50 ;10134.03 ;1977.08 ;14130.95 ;8819.01 ;11232.45 ;3467.97 ;263.25 ;4946.16 ;10496.12 ;4569.18 ;5165.64 ;5701.42 
1652.28 ;5435.67 ;10126.23 ;1985.80 ;14353.23 ;8855.44 ;11326.53 ;3494.67 ;260.02 ;4913.55 ;10713.64 ;4559.61 ;5155.54 ;5634.10 
1661.62 ;5418.52 ;10221.03 ;1967.19 ;14396.19 ;8846.25 ;11364.14 ;3554.66 ;262.24 ;4956.01 ;10847.66 ;4582.54 ;5184.93 ;5654.28 
1670.22 ;5450.90 ;10292.22 ;1990.15 ;14468.19 ;8934.83 ;11446.58 ;3575.02 ;265.76 ;5047.62 ;11497.21 ;4631.74 ;5217.86 ;5704.97 
1622.16 ;5417.92 ;10558.07 ;2071.99 ;14406.51 ;8793.09 ;11461.37 ;3539.36 ;265.84 ;5106.09 ;11871.98 ;4771.57 ;5299.90 ;5767.91 
1618.19 ;5382.33 ;10435.15 ;2192.03 ;14277.70 ;8752.64 ;11549.52 ;3532.87 ;266.90 ;5095.15 ;11769.42 ;4718.79 ;5234.60 ;5758.09 
1612.08 ;5448.36 ;10318.16 ;2080.02 ;14074.85 ;8945.32 ;11383.18 ;3510.73 ;264.25 ;5139.32 ;11536.79 ;4680.52 ;5291.25 ;5779.18 
1590.98 ;5402.61 ;10208.24 ;2106.39 ;14065.15 ;8610.27 ;11333.24 ;3502.51 ;262.11 ;5077.94 ;11368.02 ;4621.15 ;5235.56 ;5767.53 
1607.93 ;5454.53 ;10139.35 ;2049.22 ;14150.23 ;8629.95 ;11386.67 ;3483.89 ;265.97 ;5154.85 ;11558.73 ;4645.75 ;5246.39 ;5899.96 
1590.84 ;5458.12 ;10150.75 ;2005.84 ;14174.69 ;8445.64 ;11358.12 ;3471.26 ;262.73 ;5175.25 ;11491.19 ;4610.16 ;5255.88 ;5861.61 
1596.16 ;5463.29 ;10141.19 ;1988.36 ;14045.26 ;8530.95 ;11321.39 ;3422.69 ;258.04 ;5147.82 ;11299.55 ;4585.33 ;5223.72 ;5849.16 
1590.64 ;5478.07 ;10150.19 ;2026.56 ;13970.62 ;8872.03 ;11289.81 ;3395.27 ;259.68 ;5133.04 ;11506.58 ;4605.97 ;5333.38 ;5842.97 
1592.03 ;5530.96 ;10221.63 ;2095.08 ;14183.32 ;9084.98 ;11357.08 ;3407.66 ;263.53 ;5270.87 ;11717.17 ;4670.23 ;5428.03 ;5948.75 
1623.83 ;5560.28 ;10394.79 ;2127.89 ;14418.95 ;9214.75 ;11466.63 ;3442.75 ;263.59 ;5298.59 ;11680.40 ;4740.37 ;5485.99 ;5995.69 
