rank_1,company_name_1,sum_vol,sum_vol_chg,rank_2,company_name_2,hold_vol_buy,hold_vol_buy_chg,rank_3,company_name_3,hold_vol_sell,hold_vol_sell_chg,12,name,update_date
16,方正中期  ,9818.0,960.0,16,瑞达期货  ,2190.0,87.0,16,兴业期货  ,1922.0,169.0,,ni1601,2015-08-26
17,金瑞期货  ,9540.0,-6444.0,17,华泰期货  ,2080.0,27.0,17,金瑞期货  ,1802.0,-47.0,,ni1601,2015-08-26
18,申万期货  ,9195.0,-1362.0,18,中大期货  ,1747.0,-210.0,18,五矿经易  ,1737.0,32.0,,ni1601,2015-08-26
19,华泰期货  ,8905.0,-1496.0,19,大有期货  ,1662.0,801.0,19,混沌天成  ,1624.0,-589.0,,ni1601,2015-08-26
20,创元期货  ,8691.0,378.0,20,五矿经易  ,1582.0,200.0,20,冠通期货  ,1512.0,34.0,,ni1601,2015-08-26
1,东证期货  ,9035.0,1102.0,1,中粮期货  ,3073.0,106.0,1,中粮期货  ,2360.0,196.0,,ni1509,2015-08-27
2,中融汇信  ,4472.0,-1540.0,2,金瑞期货  ,2978.0,1547.0,2,银河期货  ,2233.0,-112.0,,ni1509,2015-08-27
3,大越期货  ,4109.0,3617.0,3,中信期货  ,1164.0,148.0,3,海通期货  ,1805.0,-12.0,,ni1509,2015-08-27
4,中粮期货  ,2332.0,605.0,4,西部期货  ,730.0,-2.0,4,中国国际  ,1792.0,-13.0,,ni1509,2015-08-27
5,南华期货  ,2023.0,-2313.0,5,广发期货  ,728.0,4.0,5,方正中期  ,1528.0,-63.0,,ni1509,2015-08-27
6,新湖期货  ,1756.0,-721.0,6,方正中期  ,713.0,199.0,6,广发期货  ,1145.0,-92.0,,ni1509,2015-08-27
7,招商期货  ,1734.0,67.0,7,中国国际  ,639.0,577.0,7,鲁证期货  ,1055.0,-70.0,,ni1509,2015-08-27
8,上海中期  ,1710.0,-526.0,8,大越期货  ,619.0,-3899.0,8,冠通期货  ,992.0,-15.0,,ni1509,2015-08-27
9,金瑞期货  ,1702.0,1187.0,9,东证期货  ,582.0,58.0,9,光大期货  ,880.0,-120.0,,ni1509,2015-08-27
10,中信期货  ,1183.0,286.0,10,华泰期货  ,519.0,450.0,10,永安期货  ,826.0,-351.0,,ni1509,2015-08-27
11,华安期货  ,1144.0,-1370.0,11,招商期货  ,380.0,104.0,11,中信期货  ,788.0,-473.0,,ni1509,2015-08-27
12,方正中期  ,974.0,-325.0,12,中钢期货  ,374.0,-85.0,12,上海通联  ,727.0,-16.0,,ni1509,2015-08-27
13,海通期货  ,916.0,-107.0,13,国贸期货  ,358.0,-4.0,13,建信期货  ,509.0,-1.0,,ni1509,2015-08-27
14,大地期货  ,852.0,-297.0,14,迈科期货  ,336.0,112.0,14,江海汇鑫  ,473.0,470.0,,ni1509,2015-08-27
15,华泰期货  ,815.0,236.0,15,国泰君安  ,334.0,-200.0,15,北京首创  ,340.0,-90.0,,ni1509,2015-08-27
16,永安期货  ,793.0,-81.0,16,国海良时  ,318.0,-46.0,16,中银国际  ,300.0,-1.0,,ni1509,2015-08-27
17,国泰君安  ,778.0,-1037.0,17,永安期货  ,306.0,-98.0,17,国投期货  ,262.0,-152.0,,ni1509,2015-08-27
18,兴证期货  ,756.0,-542.0,18,海通期货  ,289.0,-2.0,18,金瑞期货  ,245.0,-11.0,,ni1509,2015-08-27
19,申万期货  ,731.0,-156.0,19,鲁证期货  ,288.0,260.0,19,新湖期货  ,206.0,1.0,,ni1509,2015-08-27
20,中国国际  ,720.0,-201.0,20,大地期货  ,285.0,12.0,20,上海中期  ,148.0,25.0,,ni1509,2015-08-27
1,中融汇信  ,53170.0,-7297.0,1,南华期货  ,13020.0,-824.0,1,中信期货  ,21113.0,136.0,,ni1601,2015-08-27
2,徽商期货  ,16233.0,-1826.0,2,大越期货  ,8551.0,-1579.0,2,永安期货  ,8907.0,-48.0,,ni1601,2015-08-27
3,南华期货  ,14020.0,-9060.0,3,中粮期货  ,7217.0,106.0,3,中粮期货  ,6392.0,970.0,,ni1601,2015-08-27
4,东航期货  ,13998.0,-4213.0,4,中信期货  ,5472.0,-128.0,4,上海中期  ,5769.0,-175.0,,ni1601,2015-08-27
5,海通期货  ,13428.0,-4381.0,5,国泰君安  ,3786.0,77.0,5,广发期货  ,5603.0,-282.0,,ni1601,2015-08-27
6,东证期货  ,13323.0,929.0,6,中国国际  ,3666.0,39.0,6,一德期货  ,5099.0,-7.0,,ni1601,2015-08-27
7,广发期货  ,13078.0,-946.0,7,国海良时  ,3579.0,43.0,7,银河期货  ,4488.0,-296.0,,ni1601,2015-08-27
8,银河期货  ,11995.0,-1089.0,8,申万期货  ,3292.0,315.0,8,光大期货  ,4042.0,-325.0,,ni1601,2015-08-27
9,申万期货  ,11226.0,2031.0,9,银河期货  ,2942.0,97.0,9,建信期货  ,3815.0,942.0,,ni1601,2015-08-27
10,国泰君安  ,10615.0,-1240.0,10,方正中期  ,2833.0,55.0,10,海通期货  ,3111.0,-467.0,,ni1601,2015-08-27
11,上海中期  ,10301.0,53.0,11,同信久恒  ,2727.0,-6.0,11,南华期货  ,3073.0,-296.0,,ni1601,2015-08-27
12,铜冠金源  ,9992.0,-9351.0,12,首创京都  ,2601.0,-31.0,12,晟鑫期货  ,2146.0,-1.0,,ni1601,2015-08-27
13,金瑞期货  ,9976.0,436.0,13,永安期货  ,2274.0,-272.0,13,申万期货  ,1817.0,-707.0,,ni1601,2015-08-27
14,永安期货  ,9326.0,-4305.0,14,瑞达期货  ,2267.0,77.0,14,五矿经易  ,1757.0,20.0,,ni1601,2015-08-27
15,中信期货  ,9024.0,-10285.0,15,华泰期货  ,2049.0,-31.0,15,兴业期货  ,1757.0,-165.0,,ni1601,2015-08-27
16,兴证期货  ,8879.0,-1237.0,16,中大期货  ,1830.0,83.0,16,宝城期货  ,1724.0,-475.0,,ni1601,2015-08-27
17,新湖期货  ,8815.0,-7445.0,17,五矿经易  ,1577.0,-5.0,17,混沌天成  ,1499.0,-125.0,,ni1601,2015-08-27
18,瑞达期货  ,8324.0,2273.0,18,广发期货  ,1496.0,-1754.0,18,方正中期  ,1475.0,86.0,,ni1601,2015-08-27
19,华泰期货  ,7855.0,-1050.0,19,格林大华  ,1387.0,-173.0,19,财富期货  ,1387.0,42.0,,ni1601,2015-08-27
20,创元期货  ,7541.0,-1150.0,20,弘业期货  ,1257.0,-65.0,20,冠通期货  ,1330.0,-182.0,,ni1601,2015-08-27
1,东证期货  ,7914.0,-1121.0,1,中粮期货  ,3629.0,556.0,1,中粮期货  ,2168.0,-192.0,,ni1509,2015-08-28
2,中融汇信  ,4728.0,256.0,2,金瑞期货  ,3244.0,266.0,2,中国国际  ,1760.0,-32.0,,ni1509,2015-08-28
3,新湖期货  ,2781.0,1025.0,3,中信期货  ,888.0,-276.0,3,银河期货  ,1719.0,-514.0,,ni1509,2015-08-28
4,海通期货  ,2523.0,1607.0,4,海通期货  ,735.0,446.0,4,方正中期  ,1516.0,-12.0,,ni1509,2015-08-28
5,中粮期货  ,2038.0,-294.0,5,西部期货  ,730.0,0.0,5,海通期货  ,1512.0,-293.0,,ni1509,2015-08-28
6,广发期货  ,2029.0,1647.0,6,鲁证期货  ,621.0,333.0,6,鲁证期货  ,1057.0,2.0,,ni1509,2015-08-28
7,光大期货  ,1854.0,1384.0,7,中国国际  ,613.0,-26.0,7,冠通期货  ,992.0,0.0,,ni1509,2015-08-28
8,大地期货  ,1847.0,995.0,8,东证期货  ,474.0,-108.0,8,上海通联  ,726.0,-1.0,,ni1509,2015-08-28
9,方正中期  ,1749.0,775.0,9,方正中期  ,410.0,-303.0,9,光大期货  ,718.0,-162.0,,ni1509,2015-08-28
10,上海中期  ,1735.0,25.0,10,国贸期货  ,354.0,-4.0,10,中信期货  ,718.0,-70.0,,ni1509,2015-08-28
11,华安期货  ,1700.0,556.0,11,华泰期货  ,347.0,-172.0,11,建信期货  ,509.0,0.0,,ni1509,2015-08-28
12,银河期货  ,1405.0,695.0,12,招商期货  ,339.0,-41.0,12,永安期货  ,484.0,-342.0,,ni1509,2015-08-28
13,招商期货  ,1245.0,-489.0,13,广发期货  ,290.0,-438.0,13,广发期货  ,476.0,-669.0,,ni1509,2015-08-28
14,兴证期货  ,1178.0,422.0,14,华安期货  ,284.0,122.0,14,江海汇鑫  ,469.0,-4.0,,ni1509,2015-08-28
15,永安期货  ,1039.0,246.0,15,永安期货  ,279.0,-27.0,15,中银国际  ,300.0,0.0,,ni1509,2015-08-28
16,中信期货  ,964.0,-219.0,16,南华期货  ,249.0,-32.0,16,金瑞期货  ,255.0,10.0,,ni1509,2015-08-28
17,南华期货  ,850.0,-1173.0,17,迈科期货  ,207.0,-129.0,17,新湖期货  ,202.0,-4.0,,ni1509,2015-08-28
18,国都期货  ,823.0,801.0,18,同信久恒  ,199.0,0.0,18,北京首创  ,188.0,-152.0,,ni1509,2015-08-28
19,铜冠金源  ,793.0,290.0,19,大有期货  ,164.0,-37.0,19,信达期货  ,130.0,-7.0,,ni1509,2015-08-28
20,大越期货  ,746.0,-3363.0,20,铜冠金源  ,157.0,-68.0,20,上海中期  ,100.0,-48.0,,ni1509,2015-08-28
1,中融汇信  ,54540.0,1370.0,1,南华期货  ,11416.0,-1604.0,1,中信期货  ,15924.0,-5189.0,,ni1601,2015-08-28
2,徽商期货  ,21721.0,5488.0,2,中粮期货  ,7472.0,255.0,2,中粮期货  ,7850.0,1458.0,,ni1601,2015-08-28
3,永安期货  ,20371.0,11045.0,3,中信期货  ,5831.0,359.0,3,上海中期  ,5670.0,-99.0,,ni1601,2015-08-28
4,东航期货  ,19820.0,5822.0,4,大越期货  ,5316.0,-3235.0,4,广发期货  ,5343.0,-260.0,,ni1601,2015-08-28
5,国泰君安  ,17928.0,7313.0,5,中国国际  ,3446.0,-220.0,5,银河期货  ,4411.0,-77.0,,ni1601,2015-08-28
6,铜冠金源  ,17311.0,7319.0,6,银河期货  ,3051.0,109.0,6,金瑞期货  ,3907.0,3423.0,,ni1601,2015-08-28
7,上海中期  ,16900.0,6599.0,7,申万期货  ,2884.0,-408.0,7,建信期货  ,3795.0,-20.0,,ni1601,2015-08-28
8,中信期货  ,16304.0,7280.0,8,永安期货  ,2860.0,586.0,8,光大期货  ,3603.0,-439.0,,ni1601,2015-08-28
9,金瑞期货  ,15927.0,5951.0,9,同信久恒  ,2844.0,117.0,9,海通期货  ,3541.0,430.0,,ni1601,2015-08-28
10,广发期货  ,14836.0,1758.0,10,方正中期  ,2765.0,-68.0,10,永安期货  ,2982.0,-5925.0,,ni1601,2015-08-28
11,银河期货  ,14386.0,2391.0,11,首创京都  ,2581.0,-20.0,11,大越期货  ,2238.0,2090.0,,ni1601,2015-08-28
12,方正中期  ,13421.0,6218.0,12,国海良时  ,2548.0,-1031.0,12,晟鑫期货  ,2142.0,-4.0,,ni1601,2015-08-28
13,东证期货  ,13120.0,-203.0,13,瑞达期货  ,1812.0,-455.0,13,大地期货  ,1995.0,1701.0,,ni1601,2015-08-28
14,海通期货  ,11743.0,-1685.0,14,华泰期货  ,1672.0,-377.0,14,南华期货  ,1810.0,-1263.0,,ni1601,2015-08-28
15,申万期货  ,11560.0,334.0,15,中大期货  ,1609.0,-221.0,15,申万期货  ,1731.0,-86.0,,ni1601,2015-08-28
16,南华期货  ,11541.0,-2479.0,16,格林大华  ,1425.0,38.0,16,五矿经易  ,1691.0,-66.0,,ni1601,2015-08-28
17,兴证期货  ,11339.0,2460.0,17,广发期货  ,1386.0,-110.0,17,冠通期货  ,1640.0,310.0,,ni1601,2015-08-28
18,华泰期货  ,10875.0,3020.0,18,招商期货  ,1312.0,605.0,18,国泰君安  ,1577.0,651.0,,ni1601,2015-08-28
19,浙商期货  ,10397.0,3018.0,19,国泰君安  ,1195.0,-2591.0,19,宝城期货  ,1517.0,-207.0,,ni1601,2015-08-28
20,瑞达期货  ,9092.0,768.0,20,信达期货  ,1132.0,112.0,20,创元期货  ,1512.0,609.0,,ni1601,2015-08-28
1,东证期货  ,4465.0,-3449.0,1,中粮期货  ,3114.0,-515.0,1,中粮期货  ,2082.0,-86.0,,ni1509,2015-08-31
2,中融汇信  ,1886.0,-2842.0,2,金瑞期货  ,3102.0,-142.0,2,银河期货  ,1722.0,3.0,,ni1509,2015-08-31
3,华安期货  ,1728.0,28.0,3,中信期货  ,1038.0,150.0,3,中国国际  ,1590.0,-170.0,,ni1509,2015-08-31
4,光大期货  ,1407.0,-447.0,4,西部期货  ,720.0,-10.0,4,方正中期  ,1506.0,-10.0,,ni1509,2015-08-31
5,海通期货  ,1201.0,-1322.0,5,海通期货  ,672.0,-63.0,5,鲁证期货  ,1056.0,-1.0,,ni1509,2015-08-31
6,大地期货  ,1191.0,-656.0,6,中国国际  ,606.0,-7.0,6,冠通期货  ,990.0,-2.0,,ni1509,2015-08-31
7,国泰君安  ,1142.0,566.0,7,鲁证期货  ,600.0,-21.0,7,海通期货  ,954.0,-558.0,,ni1509,2015-08-31
8,兴证期货  ,846.0,-332.0,8,迈科期货  ,378.0,171.0,8,中信期货  ,722.0,4.0,,ni1509,2015-08-31
9,南华期货  ,771.0,-79.0,9,东证期货  ,360.0,-114.0,9,上海通联  ,600.0,-126.0,,ni1509,2015-08-31
10,上海中期  ,690.0,-1045.0,10,国贸期货  ,348.0,-6.0,10,光大期货  ,546.0,-172.0,,ni1509,2015-08-31
11,中粮期货  ,663.0,-1375.0,11,华安期货  ,336.0,52.0,11,建信期货  ,510.0,1.0,,ni1509,2015-08-31
12,招商期货  ,584.0,-661.0,12,方正中期  ,331.0,-79.0,12,永安期货  ,474.0,-10.0,,ni1509,2015-08-31
13,江海汇鑫  ,504.0,280.0,13,招商期货  ,324.0,-15.0,13,广发期货  ,450.0,-26.0,,ni1509,2015-08-31
14,金瑞期货  ,493.0,13.0,14,国泰君安  ,270.0,217.0,14,中银国际  ,300.0,0.0,,ni1509,2015-08-31
15,广发期货  ,445.0,-1584.0,15,永安期货  ,234.0,-45.0,15,金瑞期货  ,246.0,-9.0,,ni1509,2015-08-31
16,华泰期货  ,429.0,-257.0,16,同信久恒  ,198.0,-1.0,16,新湖期货  ,198.0,-4.0,,ni1509,2015-08-31
17,国信期货  ,420.0,-46.0,17,光大期货  ,196.0,77.0,17,北京首创  ,186.0,-2.0,,ni1509,2015-08-31
18,广州期货  ,413.0,-57.0,18,一德期货  ,162.0,9.0,18,上海中期  ,78.0,-22.0,,ni1509,2015-08-31
19,迈科期货  ,401.0,-44.0,19,大有期货  ,156.0,-8.0,19,五矿经易  ,78.0,-4.0,,ni1509,2015-08-31
20,国都期货  ,365.0,-458.0,20,铜冠金源  ,150.0,-7.0,20,安信期货  ,72.0,-1.0,,ni1509,2015-08-31
1,中融汇信  ,53867.0,-673.0,1,南华期货  ,10013.0,-1403.0,1,中信期货  ,15883.0,-41.0,,ni1601,2015-08-31
2,东航期货  ,24668.0,4848.0,2,中粮期货  ,8697.0,1225.0,2,中粮期货  ,8414.0,564.0,,ni1601,2015-08-31
3,徽商期货  ,21926.0,205.0,3,中信期货  ,5664.0,-167.0,3,广发期货  ,5693.0,350.0,,ni1601,2015-08-31
4,铜冠金源  ,19697.0,2386.0,4,方正中期  ,3285.0,520.0,4,银河期货  ,4798.0,387.0,,ni1601,2015-08-31
5,银河期货  ,18510.0,4124.0,5,大越期货  ,3179.0,-2137.0,5,大地期货  ,4587.0,2592.0,,ni1601,2015-08-31
6,申万期货  ,17899.0,6339.0,6,中国国际  ,3176.0,-270.0,6,海通期货  ,4206.0,665.0,,ni1601,2015-08-31
7,上海中期  ,17828.0,928.0,7,申万期货  ,3086.0,202.0,7,金瑞期货  ,4001.0,94.0,,ni1601,2015-08-31
8,广发期货  ,17435.0,2599.0,8,国海良时  ,3035.0,487.0,8,上海中期  ,3918.0,-1752.0,,ni1601,2015-08-31
9,新湖期货  ,16930.0,8288.0,9,同信久恒  ,2789.0,-55.0,9,建信期货  ,3805.0,10.0,,ni1601,2015-08-31
10,海通期货  ,15551.0,3808.0,10,瑞达期货  ,2690.0,878.0,10,光大期货  ,3753.0,150.0,,ni1601,2015-08-31
11,国泰君安  ,14632.0,-3296.0,11,银河期货  ,2586.0,-465.0,11,永安期货  ,3172.0,190.0,,ni1601,2015-08-31
12,南华期货  ,14539.0,2998.0,12,首创京都  ,2583.0,2.0,12,国泰君安  ,2496.0,919.0,,ni1601,2015-08-31
13,方正中期  ,13978.0,557.0,13,华泰期货  ,2063.0,391.0,13,晟鑫期货  ,2143.0,1.0,,ni1601,2015-08-31
14,东证期货  ,13881.0,761.0,14,永安期货  ,2049.0,-811.0,14,冠通期货  ,2006.0,366.0,,ni1601,2015-08-31
15,华泰期货  ,13562.0,2687.0,15,中大期货  ,1626.0,17.0,15,混沌天成  ,1894.0,1630.0,,ni1601,2015-08-31
16,中信期货  ,13148.0,-3156.0,16,迈科期货  ,1598.0,863.0,16,五矿经易  ,1811.0,120.0,,ni1601,2015-08-31
17,金瑞期货  ,12941.0,-2986.0,17,格林大华  ,1477.0,52.0,17,申万期货  ,1586.0,-145.0,,ni1601,2015-08-31
18,兴证期货  ,10381.0,-958.0,18,大有期货  ,1424.0,492.0,18,宝城期货  ,1505.0,-12.0,,ni1601,2015-08-31
19,恒泰期货  ,10310.0,4671.0,19,信达期货  ,1297.0,165.0,19,兴业期货  ,1430.0,11.0,,ni1601,2015-08-31
20,永安期货  ,10305.0,-10066.0,20,弘业期货  ,1255.0,206.0,20,国投期货  ,1369.0,-76.0,,ni1601,2015-08-31
1,东证期货  ,4465.0,-3449.0,1,中粮期货  ,3114.0,-515.0,1,中粮期货  ,2082.0,-86.0,,ni1509,2015-08-31
2,中融汇信  ,1886.0,-2842.0,2,金瑞期货  ,3102.0,-142.0,2,银河期货  ,1722.0,3.0,,ni1509,2015-08-31
3,华安期货  ,1728.0,28.0,3,中信期货  ,1038.0,150.0,3,中国国际  ,1590.0,-170.0,,ni1509,2015-08-31
4,光大期货  ,1407.0,-447.0,4,西部期货  ,720.0,-10.0,4,方正中期  ,1506.0,-10.0,,ni1509,2015-08-31
5,海通期货  ,1201.0,-1322.0,5,海通期货  ,672.0,-63.0,5,鲁证期货  ,1056.0,-1.0,,ni1509,2015-08-31
6,大地期货  ,1191.0,-656.0,6,中国国际  ,606.0,-7.0,6,冠通期货  ,990.0,-2.0,,ni1509,2015-08-31
7,国泰君安  ,1142.0,566.0,7,鲁证期货  ,600.0,-21.0,7,海通期货  ,954.0,-558.0,,ni1509,2015-08-31
8,兴证期货  ,846.0,-332.0,8,迈科期货  ,378.0,171.0,8,中信期货  ,722.0,4.0,,ni1509,2015-08-31
9,南华期货  ,771.0,-79.0,9,东证期货  ,360.0,-114.0,9,上海通联  ,600.0,-126.0,,ni1509,2015-08-31
10,上海中期  ,690.0,-1045.0,10,国贸期货  ,348.0,-6.0,10,光大期货  ,546.0,-172.0,,ni1509,2015-08-31
11,中粮期货  ,663.0,-1375.0,11,华安期货  ,336.0,52.0,11,建信期货  ,510.0,1.0,,ni1509,2015-08-31
12,招商期货  ,584.0,-661.0,12,方正中期  ,331.0,-79.0,12,永安期货  ,474.0,-10.0,,ni1509,2015-08-31
13,江海汇鑫  ,504.0,280.0,13,招商期货  ,324.0,-15.0,13,广发期货  ,450.0,-26.0,,ni1509,2015-08-31
14,金瑞期货  ,493.0,13.0,14,国泰君安  ,270.0,217.0,14,中银国际  ,300.0,0.0,,ni1509,2015-08-31
15,广发期货  ,445.0,-1584.0,15,永安期货  ,234.0,-45.0,15,金瑞期货  ,246.0,-9.0,,ni1509,2015-08-31
16,华泰期货  ,429.0,-257.0,16,同信久恒  ,198.0,-1.0,16,新湖期货  ,198.0,-4.0,,ni1509,2015-08-31
17,国信期货  ,420.0,-46.0,17,光大期货  ,196.0,77.0,17,北京首创  ,186.0,-2.0,,ni1509,2015-08-31
18,广州期货  ,413.0,-57.0,18,一德期货  ,162.0,9.0,18,上海中期  ,78.0,-22.0,,ni1509,2015-08-31
19,迈科期货  ,401.0,-44.0,19,大有期货  ,156.0,-8.0,19,五矿经易  ,78.0,-4.0,,ni1509,2015-08-31
20,国都期货  ,365.0,-458.0,20,铜冠金源  ,150.0,-7.0,20,安信期货  ,72.0,-1.0,,ni1509,2015-08-31
1,中融汇信  ,53867.0,-673.0,1,南华期货  ,10013.0,-1403.0,1,中信期货  ,15883.0,-41.0,,ni1601,2015-08-31
2,东航期货  ,24668.0,4848.0,2,中粮期货  ,8697.0,1225.0,2,中粮期货  ,8414.0,564.0,,ni1601,2015-08-31
3,徽商期货  ,21926.0,205.0,3,中信期货  ,5664.0,-167.0,3,广发期货  ,5693.0,350.0,,ni1601,2015-08-31
4,铜冠金源  ,19697.0,2386.0,4,方正中期  ,3285.0,520.0,4,银河期货  ,4798.0,387.0,,ni1601,2015-08-31
5,银河期货  ,18510.0,4124.0,5,大越期货  ,3179.0,-2137.0,5,大地期货  ,4587.0,2592.0,,ni1601,2015-08-31
6,申万期货  ,17899.0,6339.0,6,中国国际  ,3176.0,-270.0,6,海通期货  ,4206.0,665.0,,ni1601,2015-08-31
7,上海中期  ,17828.0,928.0,7,申万期货  ,3086.0,202.0,7,金瑞期货  ,4001.0,94.0,,ni1601,2015-08-31
8,广发期货  ,17435.0,2599.0,8,国海良时  ,3035.0,487.0,8,上海中期  ,3918.0,-1752.0,,ni1601,2015-08-31
9,新湖期货  ,16930.0,8288.0,9,同信久恒  ,2789.0,-55.0,9,建信期货  ,3805.0,10.0,,ni1601,2015-08-31
10,海通期货  ,15551.0,3808.0,10,瑞达期货  ,2690.0,878.0,10,光大期货  ,3753.0,150.0,,ni1601,2015-08-31
11,国泰君安  ,14632.0,-3296.0,11,银河期货  ,2586.0,-465.0,11,永安期货  ,3172.0,190.0,,ni1601,2015-08-31
12,南华期货  ,14539.0,2998.0,12,首创京都  ,2583.0,2.0,12,国泰君安  ,2496.0,919.0,,ni1601,2015-08-31
13,方正中期  ,13978.0,557.0,13,华泰期货  ,2063.0,391.0,13,晟鑫期货  ,2143.0,1.0,,ni1601,2015-08-31
14,东证期货  ,13881.0,761.0,14,永安期货  ,2049.0,-811.0,14,冠通期货  ,2006.0,366.0,,ni1601,2015-08-31
15,华泰期货  ,13562.0,2687.0,15,中大期货  ,1626.0,17.0,15,混沌天成  ,1894.0,1630.0,,ni1601,2015-08-31
16,中信期货  ,13148.0,-3156.0,16,迈科期货  ,1598.0,863.0,16,五矿经易  ,1811.0,120.0,,ni1601,2015-08-31
17,金瑞期货  ,12941.0,-2986.0,17,格林大华  ,1477.0,52.0,17,申万期货  ,1586.0,-145.0,,ni1601,2015-08-31
18,兴证期货  ,10381.0,-958.0,18,大有期货  ,1424.0,492.0,18,宝城期货  ,1505.0,-12.0,,ni1601,2015-08-31
19,恒泰期货  ,10310.0,4671.0,19,信达期货  ,1297.0,165.0,19,兴业期货  ,1430.0,11.0,,ni1601,2015-08-31
20,永安期货  ,10305.0,-10066.0,20,弘业期货  ,1255.0,206.0,20,国投期货  ,1369.0,-76.0,,ni1601,2015-08-31
1,东证期货  ,4465.0,-3449.0,1,中粮期货  ,3114.0,-515.0,1,中粮期货  ,2082.0,-86.0,,ni1509,2015-08-31
2,中融汇信  ,1886.0,-2842.0,2,金瑞期货  ,3102.0,-142.0,2,银河期货  ,1722.0,3.0,,ni1509,2015-08-31
3,华安期货  ,1728.0,28.0,3,中信期货  ,1038.0,150.0,3,中国国际  ,1590.0,-170.0,,ni1509,2015-08-31
4,光大期货  ,1407.0,-447.0,4,西部期货  ,720.0,-10.0,4,方正中期  ,1506.0,-10.0,,ni1509,2015-08-31
5,海通期货  ,1201.0,-1322.0,5,海通期货  ,672.0,-63.0,5,鲁证期货  ,1056.0,-1.0,,ni1509,2015-08-31
6,大地期货  ,1191.0,-656.0,6,中国国际  ,606.0,-7.0,6,冠通期货  ,990.0,-2.0,,ni1509,2015-08-31
7,国泰君安  ,1142.0,566.0,7,鲁证期货  ,600.0,-21.0,7,海通期货  ,954.0,-558.0,,ni1509,2015-08-31
8,兴证期货  ,846.0,-332.0,8,迈科期货  ,378.0,171.0,8,中信期货  ,722.0,4.0,,ni1509,2015-08-31
9,南华期货  ,771.0,-79.0,9,东证期货  ,360.0,-114.0,9,上海通联  ,600.0,-126.0,,ni1509,2015-08-31
10,上海中期  ,690.0,-1045.0,10,国贸期货  ,348.0,-6.0,10,光大期货  ,546.0,-172.0,,ni1509,2015-08-31
11,中粮期货  ,663.0,-1375.0,11,华安期货  ,336.0,52.0,11,建信期货  ,510.0,1.0,,ni1509,2015-08-31
12,招商期货  ,584.0,-661.0,12,方正中期  ,331.0,-79.0,12,永安期货  ,474.0,-10.0,,ni1509,2015-08-31
13,江海汇鑫  ,504.0,280.0,13,招商期货  ,324.0,-15.0,13,广发期货  ,450.0,-26.0,,ni1509,2015-08-31
14,金瑞期货  ,493.0,13.0,14,国泰君安  ,270.0,217.0,14,中银国际  ,300.0,0.0,,ni1509,2015-08-31
15,广发期货  ,445.0,-1584.0,15,永安期货  ,234.0,-45.0,15,金瑞期货  ,246.0,-9.0,,ni1509,2015-08-31
16,华泰期货  ,429.0,-257.0,16,同信久恒  ,198.0,-1.0,16,新湖期货  ,198.0,-4.0,,ni1509,2015-08-31
17,国信期货  ,420.0,-46.0,17,光大期货  ,196.0,77.0,17,北京首创  ,186.0,-2.0,,ni1509,2015-08-31
18,广州期货  ,413.0,-57.0,18,一德期货  ,162.0,9.0,18,上海中期  ,78.0,-22.0,,ni1509,2015-08-31
19,迈科期货  ,401.0,-44.0,19,大有期货  ,156.0,-8.0,19,五矿经易  ,78.0,-4.0,,ni1509,2015-08-31
20,国都期货  ,365.0,-458.0,20,铜冠金源  ,150.0,-7.0,20,安信期货  ,72.0,-1.0,,ni1509,2015-08-31
1,中融汇信  ,53867.0,-673.0,1,南华期货  ,10013.0,-1403.0,1,中信期货  ,15883.0,-41.0,,ni1601,2015-08-31
2,东航期货  ,24668.0,4848.0,2,中粮期货  ,8697.0,1225.0,2,中粮期货  ,8414.0,564.0,,ni1601,2015-08-31
3,徽商期货  ,21926.0,205.0,3,中信期货  ,5664.0,-167.0,3,广发期货  ,5693.0,350.0,,ni1601,2015-08-31
4,铜冠金源  ,19697.0,2386.0,4,方正中期  ,3285.0,520.0,4,银河期货  ,4798.0,387.0,,ni1601,2015-08-31
5,银河期货  ,18510.0,4124.0,5,大越期货  ,3179.0,-2137.0,5,大地期货  ,4587.0,2592.0,,ni1601,2015-08-31
6,申万期货  ,17899.0,6339.0,6,中国国际  ,3176.0,-270.0,6,海通期货  ,4206.0,665.0,,ni1601,2015-08-31
7,上海中期  ,17828.0,928.0,7,申万期货  ,3086.0,202.0,7,金瑞期货  ,4001.0,94.0,,ni1601,2015-08-31
8,广发期货  ,17435.0,2599.0,8,国海良时  ,3035.0,487.0,8,上海中期  ,3918.0,-1752.0,,ni1601,2015-08-31
9,新湖期货  ,16930.0,8288.0,9,同信久恒  ,2789.0,-55.0,9,建信期货  ,3805.0,10.0,,ni1601,2015-08-31
10,海通期货  ,15551.0,3808.0,10,瑞达期货  ,2690.0,878.0,10,光大期货  ,3753.0,150.0,,ni1601,2015-08-31
11,国泰君安  ,14632.0,-3296.0,11,银河期货  ,2586.0,-465.0,11,永安期货  ,3172.0,190.0,,ni1601,2015-08-31
12,南华期货  ,14539.0,2998.0,12,首创京都  ,2583.0,2.0,12,国泰君安  ,2496.0,919.0,,ni1601,2015-08-31
13,方正中期  ,13978.0,557.0,13,华泰期货  ,2063.0,391.0,13,晟鑫期货  ,2143.0,1.0,,ni1601,2015-08-31
14,东证期货  ,13881.0,761.0,14,永安期货  ,2049.0,-811.0,14,冠通期货  ,2006.0,366.0,,ni1601,2015-08-31
